office,district,party,county,candidate,precinct,votes,winner
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Burns Community Center 6-2,458,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Pine Bluffs High School 6-3,484,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Meriden 6-4,65,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Albin Community Center 6-5,123,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",,3375,TRUE
State House,11,D,Laramie,Mary A. Throne,Storey Gym 1-8,465,
State House,11,D,Laramie,Mary A. Throne,Alta Vista Elementary School 1-9,245,
State House,11,D,Laramie,Mary A. Throne,American Legion Post #6 3-2,276,
State House,11,D,Laramie,Mary A. Throne,IBEW #415 3-5,487,
State House,11,D,Laramie,Mary A. Throne,County Government Complex 7-5,66,
State House,11,D,Laramie,Mary A. Throne,,1539,TRUE
State House,11,R,Laramie,Roman Hildt,Storey Gym 1-8,281,
State House,11,R,Laramie,Roman Hildt,Alta Vista Elementary School 1-9,160,
State House,11,R,Laramie,Roman Hildt,American Legion Post #6 3-2,164,
State House,11,R,Laramie,Roman Hildt,IBEW #415 3-5,367,
State House,11,R,Laramie,Roman Hildt,County Government Complex 7-5,32,
State House,11,R,Laramie,Roman Hildt,,1004,
State House,12,D,Laramie,Leo Garcia,Holiday Inn/Cheyenne 1-1,438,
State House,12,D,Laramie,Leo Garcia,Willadsen Elementary School 4-1,26,
State House,12,D,Laramie,Leo Garcia,Laramie County Community College 4-8,374,
State House,12,D,Laramie,Leo Garcia,Laramie County Community College 4-9,269,
State House,12,D,Laramie,Leo Garcia,,1107,
State House,12,R,Laramie,Amy L. Edmonds,Holiday Inn/Cheyenne 1-1,369,
State House,12,R,Laramie,Amy L. Edmonds,Willadsen Elementary School 4-1,70,
State House,12,R,Laramie,Amy L. Edmonds,Laramie County Community College 4-8,268,
State House,12,R,Laramie,Amy L. Edmonds,Laramie County Community College 4-9,418,
State House,12,R,Laramie,Amy L. Edmonds,,1125,TRUE
State House,41,D,Laramie,Ken A. Esquibel,WY. Emergency Mgmt Agency 1-7,195,
State House,41,D,Laramie,Ken A. Esquibel,First Baptist Church 3-1,324,
State House,41,D,Laramie,Ken A. Esquibel,First Congregational Church/Cheyenne 3-3,274,
State House,41,D,Laramie,Ken A. Esquibel,First Congregational Church/Cheyenne 3-4,333,
State House,41,D,Laramie,Ken A. Esquibel,St. Andrews Episcopal Church 3-6,398,
State House,41,D,Laramie,Ken A. Esquibel,Sunnyside Baptist Church 3-7,163,
State House,41,D,Laramie,Ken A. Esquibel,Mary Godfrey Playhouse 7-4,44,
State House,41,D,Laramie,Ken A. Esquibel,,1731,TRUE
State House,41,R,Laramie,David Bush,WY. Emergency Mgmt Agency 1-7,120,
State House,41,R,Laramie,David Bush,First Baptist Church 3-1,368,
State House,41,R,Laramie,David Bush,First Congregational Church/Cheyenne 3-3,175,
State House,41,R,Laramie,David Bush,First Congregational Church/Cheyenne 3-4,284,
State House,41,R,Laramie,David Bush,St. Andrews Episcopal Church 3-6,257,
State House,41,R,Laramie,David Bush,Sunnyside Baptist Church 3-7,122,
State House,41,R,Laramie,David Bush,Mary Godfrey Playhouse 7-4,34,
State House,41,R,Laramie,David Bush,,1360,
State House,42,R,Laramie,Pete Illoway,Kiwanis Community House/Cheyenne 2-2,499,
State House,42,R,Laramie,Pete Illoway,Kiwanis Community House/Cheyenne 2-3,473,
State House,42,R,Laramie,Pete Illoway,Gilchrist Elementary School 4-2,389,
State House,42,R,Laramie,Pete Illoway,Hitching Post Inn 4-7,538,
State House,42,R,Laramie,Pete Illoway,,1899,TRUE
State House,43,R,Laramie,Dan Zwonitzer,VFW Post #1881 3-9,668,
State House,43,R,Laramie,Dan Zwonitzer,VFW Post #1881 3-10,491,
State House,43,R,Laramie,Dan Zwonitzer,VFW Post #1881 3-12,488,
State House,43,R,Laramie,Dan Zwonitzer,Laramie County Community College 5-1,543,
State House,43,R,Laramie,Dan Zwonitzer,,2190,TRUE
State House,44,D,Laramie,Floyd Esquibel,Holiday Inn/Cheyenne 1-2,332,
State House,44,D,Laramie,Floyd Esquibel,City Fire Headquarters #1 1-3,435,
State House,44,D,Laramie,Floyd Esquibel,Laramie County Library 1-4,274,
State House,44,D,Laramie,Floyd Esquibel,Holiday Inn/Cheyenne 1-10,333,
State House,44,D,Laramie,Floyd Esquibel,Laramie County Community College 7-1,20,
State House,44,D,Laramie,Floyd Esquibel,,1394,TRUE
State House,44,R,Laramie,David McCleary,Holiday Inn/Cheyenne 1-2,183,
State House,44,R,Laramie,David McCleary,City Fire Headquarters #1 1-3,203,
State House,44,R,Laramie,David McCleary,Laramie County Library 1-4,151,
State House,44,R,Laramie,David McCleary,Holiday Inn/Cheyenne 1-10,159,
State House,44,R,Laramie,David McCleary,Laramie County Community College 7-1,12,
State House,44,R,Laramie,David McCleary,,708,
